Date,Month Abbr,State,Number of Flights,Positive,Daily Positve Increase,Deaths,Daily Death Increase,Total Tested,Daily Test Increase
2020-09-19,Sep,North Carolina,603,192248,1229,3235,28,2771020,22000
2020-09-19,Sep,Pennsylvania,170,149845,1162,7956,22,1896125,14637
2020-09-19,Sep,Texas,2165,686068,3827,14848,135,5563176,118375
2020-09-19,Sep,Utah,400,62852,1077,440,3,751950,8213
2020-09-19,Sep,Washington,725,81602,0,2037,0,1704670,0
2020-09-20,Sep,Arizona,477,214018,467,5476,9,1379607,10701
2020-09-20,Sep,California,1980,778400,4265,14987,75,13523158,179272
2020-09-20,Sep,Colorado,828,64356,606,1913,0,1195379,13550
2020-09-20,Sep,Florida,980,683754,2521,13459,9,5095089,26535
2020-09-20,Sep,Georgia,2308,306155,1134,6602,3,2750822,15433
2020-09-20,Sep,Illinois,1875,276456,1402,8686,14,5107351,48011
2020-09-20,Sep,Maryland,243,120156,412,3879,3,2390269,28886
2020-09-20,Sep,Massachuttces,443,127540,359,9310,15,3399512,62220
2020-09-20,Sep,Michigan,659,128087,0,6969,0,3318469,0
2020-09-20,Sep,Minniesota,483,90017,1296,2017,2,1838392,22618
2020-09-20,Sep,Nevada,451,75804,385,1531,3,665184,4498
2020-09-20,Sep,New Jersey,529,199762,453,16061,3,3352791,60414
2020-09-20,Sep,New York,999,449900,862,25427,2,9922446,100355
2020-09-20,Sep,North Carolina,617,193581,1333,3243,8,2804818,33798
2020-09-20,Sep,Pennsylvania,306,150578,733,7981,25,1908910,12785
2020-09-20,Sep,Texas,2234,688534,2466,14893,45,5593488,30312
2020-09-20,Sep,Utah,422,63772,920,440,0,758165,6215
2020-09-20,Sep,Washington,680,82199,597,2037,0,1723040,18370
2020-09-21,Sep,Arizona,489,214251,233,5478,2,1386627,7020
2020-09-21,Sep,California,1847,781694,3294,15018,31,13672782,149624
2020-09-21,Sep,Colorado,856,64857,501,1913,0,1208425,13046
2020-09-21,Sep,Florida,873,685439,1685,13480,21,5113260,18171
2020-09-21,Sep,Georgia,2093,307339,1184,6604,2,2770863,20041
2020-09-21,Sep,Illinois,1639,277933,1477,8693,7,5145585,38234
2020-09-21,Sep,Maryland,252,120568,412,3883,4,2407618,17349
2020-09-21,Sep,Massachuttces,398,127796,256,9317,7,3436161,36649
2020-09-21,Sep,Michigan,706,129662,1575,6981,12,3370667,52198
2020-09-21,Sep,Minniesota,478,90942,925,2021,4,1855308,16916
2020-09-21,Sep,Nevada,423,76036,232,1531,0,666792,1608
2020-09-21,Sep,New Jersey,520,200154,392,16063,2,3353183,392
2020-09-21,Sep,New York,888,450473,573,25428,1,9980765,58319
2020-09-21,Sep,North Carolina,626,194381,800,3247,4,2817539,12721
2020-09-21,Sep,Pennsylvania,396,150812,234,8004,23,1917993,9083
2020-09-21,Sep,Texas,2181,698387,9853,14917,24,5622498,29010
2020-09-21,Sep,Utah,434,64394,622,441,1,762051,3886
2020-09-21,Sep,Washington,718,82548,349,2037,0,1736556,13516
2020-09-22,Sep,Arizona,101,214846,595,5498,20,1396418,9791
2020-09-22,Sep,California,593,784324,2630,15071,53,13804055,131273
2020-09-22,Sep,Colorado,238,65399,542,1914,1,1219137,10712
2020-09-22,Sep,Florida,202,687909,2470,13579,99,5132342,19082
2020-09-22,Sep,Georgia,606,308221,882,6677,73,2783427,12564
2020-09-22,Sep,Illinois,611,279464,1531,8722,29,5187414,41829
2020-09-22,Sep,Maryland,63,120912,344,3895,12,2422067,14449
2020-09-22,Sep,Massachuttces,100,127969,173,9328,11,3476679,40518
2020-09-22,Sep,Michigan,160,130357,695,6997,16,3390878,20211
2020-09-22,Sep,Minniesota,122,91422,480,2031,10,1863694,8386
2020-09-22,Sep,Nevada,54,76298,262,1546,15,669074,2282
2020-09-22,Sep,New Jersey,147,200580,426,16070,7,3397649,44466
2020-09-22,Sep,New York,343,451227,754,25432,4,10064762,83997
2020-09-22,Sep,North Carolina,190,195549,1168,3286,39,2824929,7390
2020-09-22,Sep,Pennsylvania,52,151646,834,8023,19,1929562,11569
2020-09-22,Sep,Texas,652,716207,17820,14994,77,5667732,45234
2020-09-22,Sep,Utah,92,65044,650,443,2,768959,6908
2020-09-22,Sep,Washington,320,83193,645,2070,33,1740899,4343
2020-09-23,Sep,Arizona,258,215284,438,5525,27,1405502,9084
2020-09-23,Sep,California,1276,787470,3146,15204,133,13879423,75368
2020-09-23,Sep,Colorado,778,66053,654,1926,12,1232288,13151
2020-09-23,Sep,Florida,455,690499,2590,13782,203,5155980,23638
2020-09-23,Sep,Georgia,626,309678,1457,6773,96,2803215,19788
2020-09-23,Sep,Illinois,1107,281312,1848,8744,22,5233805,46391
2020-09-23,Sep,Maryland,202,121297,385,3902,7,2441225,19158
2020-09-23,Sep,Massachuttces,337,128512,543,9347,19,3557548,80869
2020-09-23,Sep,Michigan,495,131259,902,7013,16,3425107,34229
2020-09-23,Sep,Minniesota,193,92100,678,2037,6,1873867,10173
2020-09-23,Sep,Nevada,208,76807,509,1556,10,671924,2850
2020-09-23,Sep,New Jersey,192,200988,408,16078,8,3422747,25098
2020-09-23,Sep,New York,432,451892,665,25437,5,10135692,70930
2020-09-23,Sep,North Carolina,227,196501,952,3316,30,2842427,17498
2020-09-23,Sep,Pennsylvania,140,152544,898,8062,39,1942956,13394
2020-09-23,Sep,Texas,1041,719599,3392,15129,135,5740674,72942
2020-09-23,Sep,Utah,228,65921,877,444,1,775858,6899
2020-09-23,Sep,Washington,704,83193,0,2070,0,1740899,0
2020-09-24,Sep,Arizona,505,215852,568,5559,34,1415991,10489
2020-09-24,Sep,California,1904,790640,3170,15314,110,13952857,73434
2020-09-24,Sep,Colorado,875,66669,616,1926,0,1245745,13457
2020-09-24,Sep,Florida,1015,693040,2541,13961,179,5179499,23519
2020-09-24,Sep,Georgia,2023,311046,1368,6822,49,2824816,21601
2020-09-24,Sep,Illinois,1782,283569,2257,8774,30,5295876,62071
2020-09-24,Sep,Maryland,254,121800,503,3909,7,2464927,23702
2020-09-24,Sep,Massachuttces,445,128993,481,9362,15,3642716,85168
2020-09-24,Sep,Michigan,703,132337,1078,7019,6,3462824,37717
2020-09-24,Sep,Minniesota,491,93012,912,2040,3,1895302,21435
2020-09-24,Sep,Nevada,446,77197,390,1564,8,675488,3564
2020-09-24,Sep,New Jersey,552,201552,564,16087,9,3451804,29057
2020-09-24,Sep,New York,970,452847,955,25439,2,10228645,92953
2020-09-24,Sep,North Carolina,622,198189,1688,3356,40,2870191,27764
2020-09-24,Sep,Pennsylvania,343,153397,853,8079,17,1956867,13911
2020-09-24,Sep,Texas,2319,723919,4320,15267,138,5860833,120159
2020-09-24,Sep,Utah,451,67119,1198,444,0,784975,9117
2020-09-24,Sep,Washington,715,83702,509,2081,11,1743296,2397
2020-09-25,Sep,Arizona,505,216367,515,5587,28,1423603,7612
2020-09-25,Sep,California,1929,794040,3400,15398,84,14052247,99390
2020-09-25,Sep,Colorado,878,67217,548,1935,9,1260861,15116
2020-09-25,Sep,Florida,1017,695887,2847,14083,122,5205994,26495
2020-09-25,Sep,Georgia,2349,312514,1468,6874,52,2847494,22678
2020-09-25,Sep,Illinois,1972,286374,2805,8807,33,5365960,70084
2020-09-25,Sep,Maryland,247,122359,559,3917,8,2494019,29092
2020-09-25,Sep,Massachuttces,455,129481,488,9373,11,3706728,64012
2020-09-25,Sep,Michigan,666,133377,1040,7027,8,3502312,39488
2020-09-25,Sep,Minniesota,490,94189,1177,2046,6,1924020,28718
2020-09-25,Sep,Nevada,452,77753,556,1573,9,681336,5848
2020-09-25,Sep,New Jersey,538,202100,548,16093,6,3478711,26907
2020-09-25,Sep,New York,925,453755,908,25446,7,10323463,94818
2020-09-25,Sep,North Carolina,625,204331,6142,3409,53,2907617,37426
2020-09-25,Sep,Pennsylvania,376,154203,806,8081,2,1970600,13733
2020-09-25,Sep,Texas,2281,728552,4633,15364,97,5913449,52616
2020-09-25,Sep,Utah,453,68530,1411,448,4,795217,10242
2020-09-25,Sep,Washington,728,84238,536,2080,0,1783279,39983
2020-09-26,Sep,Arizona,450,216826,459,5622,35,1434227,10624
2020-09-26,Sep,California,1803,798237,4197,15532,134,14182730,130483
2020-09-26,Sep,Colorado,780,67926,709,1940,5,1277613,16752
2020-09-26,Sep,Florida,845,698682,2795,14190,107,5235007,29013
2020-09-26,Sep,Georgia,2020,313873,1359,6914,40,2872355,24861
2020-09-26,Sep,Illinois,1829,288815,2441,8832,25,5431177,65217
2020-09-26,Sep,Maryland,228,122972,613,3925,8,2525658,31639
2020-09-26,Sep,Massachuttces,397,130050,569,9391,18,3780020,73292
2020-09-26,Sep,Michigan,713,134373,996,7044,17,3543057,40745
2020-09-26,Sep,Minniesota,453,95659,1470,2056,10,1954715,30695
2020-09-26,Sep,Nevada,350,78355,602,1582,9,685678,4342
2020-09-26,Sep,New Jersey,502,202850,750,16099,6,3512568,33857
2020-09-26,Sep,New York,885,454760,1005,25450,4,10423416,99953
2020-09-26,Sep,North Carolina,603,206090,1759,3440,31,2947803,40186
2020-09-26,Sep,Pennsylvania,180,155232,1029,8103,22,1985524,14924
2020-09-26,Sep,Texas,2191,733438,4886,15485,121,5994813,81364
2020-09-26,Sep,Utah,427,69547,1017,448,0,805079,9862
2020-09-26,Sep,Washington,685,85226,988,2100,20,1801021,17742
2020-09-27,Sep,Arizona,423,217237,411,5623,1,1443323,9096
2020-09-27,Sep,California,1720,802308,4071,15587,55,14333498,150768
2020-09-27,Sep,Colorado,749,68510,584,1940,0,1295655,18042
2020-09-27,Sep,Florida,893,700564,1882,14202,12,5253441,18434
2020-09-27,Sep,Georgia,2019,314685,812,6946,32,2886269,13914
2020-09-27,Sep,Illinois,1522,290419,1604,8845,13,5481999,50822
2020-09-27,Sep,Maryland,205,123403,431,3935,10,2555705,30047
2020-09-27,Sep,Massachuttces,405,130642,592,9404,13,3881846,101826
2020-09-27,Sep,Michigan,586,134373,0,7044,0,3543057,0
2020-09-27,Sep,Minniesota,461,96734,1075,2060,4,1981100,26385
2020-09-27,Sep,Nevada,365,78728,373,1585,3,688956,3278
2020-09-27,Sep,New Jersey,443,203548,698,16105,6,3513266,698
2020-09-27,Sep,New York,791,455626,866,25456,6,10508186,84770
2020-09-27,Sep,North Carolina,546,207380,1290,3441,1,2978728,30925
2020-09-27,Sep,Pennsylvania,289,156150,918,8106,3,2001220,15696
2020-09-27,Sep,Texas,1796,735132,1694,15522,37,6016907,22094
2020-09-27,Sep,Utah,372,70615,1068,453,5,811249,6170
2020-09-27,Sep,Washington,585,85830,604,2100,0,1820623,19602
2020-09-28,Sep,Arizona,169,217510,273,5623,0,1448712,5389
2020-09-28,Sep,California,611,805263,2955,15608,21,14484852,151354
2020-09-28,Sep,Colorado,363,69079,569,1940,0,1313403,17748
2020-09-28,Sep,Florida,352,701302,738,14207,5,5261672,8231
2020-09-28,Sep,Georgia,947,315281,596,6961,15,2898498,12229
2020-09-28,Sep,Illinois,849,292128,1709,8858,13,5523141,41142
2020-09-28,Sep,Maryland,99,123880,477,3938,3,2573607,17902
2020-09-28,Sep,Massachuttces,143,131072,430,9415,11,3931219,49373
2020-09-28,Sep,Michigan,286,135702,1329,7051,7,3593990,50933
2020-09-28,Sep,Minniesota,183,97638,904,2067,7,2003115,22015
2020-09-28,Sep,Nevada,91,79191,463,1585,0,692673,3717
2020-09-28,Sep,New Jersey,221,204107,559,16103,0,3566304,53038
2020-09-28,Sep,New York,377,456460,834,25468,12,10561122,52936
2020-09-28,Sep,North Carolina,308,208248,868,3445,4,3004533,25805
2020-09-28,Sep,Pennsylvania,129,156826,676,8107,1,2012317,11097
2020-09-28,Sep,Texas,915,739743,4611,15533,11,6171755,154848
2020-09-28,Sep,Utah,161,71442,827,453,0,817461,6212
2020-09-28,Sep,Washington,295,86269,439,2100,0,1837206,16583
2020-09-29,Sep,Arizona,459,218184,674,5632,9,1453528,4816
2020-09-29,Sep,California,1694,807425,2162,15640,32,14613545,128693
2020-09-29,Sep,Colorado,747,69490,411,1945,5,1326642,13239
2020-09-29,Sep,Florida,652,704568,3266,14313,106,5290116,28444
2020-09-29,Sep,Georgia,1987,316306,1025,6994,33,2910833,12335
2020-09-29,Sep,Illinois,1695,293490,1362,8881,23,5568765,45624
2020-09-29,Sep,Maryland,214,124311,431,3946,8,2588690,15083
2020-09-29,Sep,Massachuttces,364,131584,512,9423,8,3988224,57005
2020-09-29,Sep,Michigan,567,136820,1118,7072,21,3618084,24094
2020-09-29,Sep,Minniesota,447,98447,809,2072,5,2017350,14235
2020-09-29,Sep,Nevada,315,79595,404,1593,8,695720,3047
2020-09-29,Sep,New Jersey,405,204563,456,16113,10,3566760,456
2020-09-29,Sep,New York,790,457649,1189,25470,2,10649353,88231
2020-09-29,Sep,North Carolina,548,209137,889,3494,49,3019586,15053
2020-09-29,Sep,Pennsylvania,196,157814,988,8123,16,2024575,12258
2020-09-29,Sep,Texas,2008,743284,3541,15604,71,6200826,29071
2020-09-29,Sep,Utah,424,72136,694,457,4,821864,4403
2020-09-29,Sep,Washington,681,86638,369,2100,0,1848463,11257
2020-09-30,Sep,Arizona,467,218507,323,5650,18,1457575,4047
2020-09-30,Sep,California,1729,810625,3200,15792,152,14705202,91657
2020-09-30,Sep,Colorado,775,70025,535,1952,7,1341180,14538
2020-09-30,Sep,Florida,700,706516,1948,14488,175,5301184,11068
2020-09-30,Sep,Georgia,1965,318026,1720,7021,27,2933679,22846
2020-09-30,Sep,Illinois,1647,295763,2273,8916,35,5627311,58546
2020-09-30,Sep,Maryland,235,124725,414,3949,3,2605913,17223
2020-09-30,Sep,Massachuttces,367,132116,532,9456,33,4050617,62393
2020-09-30,Sep,Michigan,601,138014,1194,7083,11,3647862,29778
2020-09-30,Sep,Minniesota,442,99134,687,2089,17,2030167,12817
2020-09-30,Sep,Nevada,321,79980,385,1600,7,698096,2376
2020-09-30,Sep,New Jersey,434,205275,712,16122,9,3613032,46272
2020-09-30,Sep,New York,808,458649,1000,25479,9,10747313,97960
2020-09-30,Sep,North Carolina,602,210632,1495,3532,38,3034871,15285
2020-09-30,Sep,Pennsylvania,379,158967,1153,8142,19,2038094,13519
2020-09-30,Sep,Texas,2146,748967,5683,15711,107,6237157,36331
2020-09-30,Sep,Utah,435,73042,906,459,2,829970,8106
2020-09-30,Sep,Washington,709,87042,404,2124,24,1854399,5936
2020-10-01,Oct,Arizona,513,219212,705,5674,24,1471368,13793
2020-10-01,Oct,California,1847,813687,3062,15888,96,14771851,66649
2020-10-01,Oct,Colorado,917,70536,511,1960,8,1357159,15979
2020-10-01,Oct,Florida,1021,709144,2628,14619,131,5325835,24651
2020-10-01,Oct,Georgia,2247,319334,1308,7063,42,2954392,20713
2020-10-01,Oct,Illinois,1797,297929,2166,8940,24,5692926,65615
2020-10-01,Oct,Maryland,255,125510,785,3949,0,2629898,23985
2020-10-01,Oct,Massachuttces,524,132870,754,9480,24,4125104,74487
2020-10-01,Oct,Michigan,732,139012,998,7102,19,3683581,35719
2020-10-01,Oct,Minniesota,515,100200,1066,2102,13,2055888,25721
2020-10-01,Oct,Nevada,482,80410,430,1603,3,701557,3461
2020-10-01,Oct,New Jersey,566,205889,614,16127,5,3613646,614
2020-10-01,Oct,New York,1047,460031,1382,25490,11,10856531,109218
2020-10-01,Oct,North Carolina,618,212909,2277,3579,47,3063661,28790
2020-10-01,Oct,Pennsylvania,344,160123,1156,8160,18,2049762,11668
2020-10-01,Oct,Texas,2238,752501,3534,15823,112,6282329,45172
2020-10-01,Oct,Utah,469,74050,1008,459,0,836218,6248
2020-10-01,Oct,Washington,708,87522,480,2126,2,1868089,13690
2020-10-02,Oct,Arizona,533,219763,551,5693,19,1478504,7136
2020-10-02,Oct,California,1976,817277,3590,15986,98,14868431,96580
2020-10-02,Oct,Colorado,975,71218,682,1962,2,1376920,19761
2020-10-02,Oct,Florida,1036,711804,2660,14730,111,5351521,25686
2020-10-02,Oct,Georgia,2310,320634,1300,7106,43,2970013,15621
2020-10-02,Oct,Illinois,2099,300385,2456,8992,52,5765867,72941
2020-10-02,Oct,Maryland,260,126222,712,3950,1,2660800,30902
2020-10-02,Oct,Massachuttces,527,133631,761,9490,10,4200018,74914
2020-10-02,Oct,Michigan,686,139996,984,7110,8,3723748,40167
2020-10-02,Oct,Minniesota,520,101366,1166,2112,10,2086963,31075
2020-10-02,Oct,Nevada,501,81182,772,1609,6,706635,5078
2020-10-02,Oct,New Jersey,605,206629,740,16131,4,3672127,58481
2020-10-02,Oct,New York,1043,461629,1598,25497,7,10976024,119493
2020-10-02,Oct,North Carolina,642,214684,1775,3608,29,3099704,36043
2020-10-02,Oct,Pennsylvania,408,161284,1161,8179,19,2066255,16493
2020-10-02,Oct,Texas,2301,756004,3503,15895,72,6368742,86413
2020-10-02,Oct,Utah,473,75157,1107,474,15,845583,9365
2020-10-02,Oct,Washington,773,88116,594,2132,6,1884074,15985
2020-10-03,Oct,Arizona,455,220399,636,5705,12,1488145,9641
2020-10-03,Oct,California,1825,819436,2159,16074,88,14998888,130457
2020-10-03,Oct,Colorado,844,71898,680,1968,6,1396346,19426
2020-10-03,Oct,Florida,975,714591,2787,14803,73,5376459,24938
2020-10-03,Oct,Georgia,2211,322078,1444,7134,28,3001381,31368
2020-10-03,Oct,Illinois,1785,302827,2442,9023,31,5837501,71634
2020-10-03,Oct,Maryland,226,126819,597,3957,7,2688866,28066
2020-10-03,Oct,Massachuttces,423,134303,672,9507,17,4265786,65768
2020-10-03,Oct,Michigan,715,141271,1275,7124,14,3764274,40526
2020-10-03,Oct,Minniesota,476,102787,1421,2126,14,2116038,29075
2020-10-03,Oct,Nevada,396,81708,526,1620,11,710210,3575
2020-10-03,Oct,New Jersey,512,207576,947,16135,4,3673074,947
2020-10-03,Oct,New York,953,463360,1731,25505,8,11110291,134267
2020-10-03,Oct,North Carolina,609,216886,2202,3629,21,3136266,36562
2020-10-03,Oct,Pennsylvania,177,161284,0,8199,20,2066255,0
2020-10-03,Oct,Texas,2186,763010,7006,15992,97,6472939,104197
2020-10-03,Oct,Utah,432,76225,1068,476,2,852680,7097
2020-10-03,Oct,Washington,744,88810,694,2143,11,1905759,21685
2020-10-04,Oct,Arizona,497,220754,355,5706,1,1496131,7986
2020-10-04,Oct,California,2033,823729,4293,16120,46,15160287,161399
2020-10-04,Oct,Colorado,943,72555,657,1968,0,1414336,17990
2020-10-04,Oct,Florida,1024,716459,1868,14845,42,5396874,20415
2020-10-04,Oct,Georgia,2418,322925,847,7162,28,3018618,17237
2020-10-04,Oct,Illinois,2050,304280,1453,9040,17,5889157,51656
2020-10-04,Oct,Maryland,233,127290,471,3958,1,2715230,26364
2020-10-04,Oct,Massachuttces,526,134947,644,9510,3,4334501,68715
2020-10-04,Oct,Michigan,693,141271,0,7124,0,3764274,0
2020-10-04,Oct,Minniesota,520,103826,1039,2133,7,2146411,30373
2020-10-04,Oct,Nevada,505,82100,392,1623,3,713389,3179
2020-10-04,Oct,New Jersey,614,208202,626,16136,1,3734094,61020
2020-10-04,Oct,New York,1044,464582,1222,25519,14,11220620,110329
2020-10-04,Oct,North Carolina,632,217496,610,3634,5,3160968,24702
2020-10-04,Oct,Pennsylvania,297,163535,2251,8216,17,2095170,28915
2020-10-04,Oct,Texas,2296,765894,2884,16025,33,6537885,64946
2020-10-04,Oct,Utah,446,77618,1393,478,2,860894,8214
2020-10-04,Oct,Washington,731,89419,609,2142,0,1922956,17197
2020-10-05,Oct,Arizona,510,221070,316,5707,1,1502873,6742
2020-10-05,Oct,California,1819,826784,3055,16149,29,15301681,141394
2020-10-05,Oct,Colorado,903,73076,521,1968,0,1430540,16204
2020-10-05,Oct,Florida,999,717874,1415,14886,41,5412683,15809
2020-10-05,Oct,Georgia,2253,323714,789,7192,30,3032757,14139
2020-10-05,Oct,Illinois,1841,306133,1853,9054,14,5927695,38538
2020-10-05,Oct,Maryland,239,127791,501,3961,3,2734800,19570
2020-10-05,Oct,Massachuttces,473,135462,515,9530,20,4371050,36549
2020-10-05,Oct,Michigan,686,142726,1455,7139,15,3818827,54553
2020-10-05,Oct,Minniesota,503,104799,973,2136,3,2169786,23375
2020-10-05,Oct,Nevada,481,82437,337,1623,0,716564,3175
2020-10-05,Oct,New Jersey,574,208713,511,16138,2,3758058,23964
2020-10-05,Oct,New York,988,465515,933,25527,8,11297024,76404
2020-10-05,Oct,North Carolina,631,219754,2258,3637,3,3193916,32948
2020-10-05,Oct,Pennsylvania,414,164207,672,8227,11,2105159,9989
2020-10-05,Oct,Texas,2292,769303,3409,16033,8,6571677,33792
2020-10-05,Oct,Utah,456,78723,1105,482,4,866180,5286
2020-10-05,Oct,Washington,713,89874,455,2142,0,1935899,12943
2020-10-06,Oct,Arizona,476,221934,864,5713,6,1511427,8554
2020-10-06,Oct,California,1716,828461,1677,16177,28,15430421,128740
2020-10-06,Oct,Colorado,778,73537,461,1968,0,1444262,13722
2020-10-06,Oct,Florida,702,720125,2251,14945,59,5433578,20895
2020-10-06,Oct,Georgia,2122,324650,936,7229,37,3044792,12035
2020-10-06,Oct,Illinois,1451,307750,1617,9085,31,5977208,49513
2020-10-06,Oct,Maryland,223,128204,413,3967,6,2752546,17746
2020-10-06,Oct,Massachuttces,390,135957,495,9538,8,4416428,45378
2020-10-06,Oct,Michigan,604,143878,1152,7161,22,3844962,26135
2020-10-06,Oct,Minniesota,467,105740,941,2140,4,2182970,13184
2020-10-06,Oct,Nevada,329,82916,479,1629,6,718732,2168
2020-10-06,Oct,New Jersey,489,209342,629,16147,9,3758687,629
2020-10-06,Oct,New York,807,466908,1393,25536,9,11393383,96359
2020-10-06,Oct,North Carolina,597,221258,1504,3670,33,3216686,22770
2020-10-06,Oct,Pennsylvania,202,165243,1036,8244,17,2117235,12076
2020-10-06,Oct,Texas,1965,773435,4132,16111,78,6636248,64571
2020-10-06,Oct,Utah,440,79439,716,488,6,875601,9421
2020-10-06,Oct,Washington,667,90276,402,2158,16,1951407,15508
2020-10-07,Oct,Arizona,491,222538,604,5733,20,1518694,7267
2020-10-07,Oct,California,1798,831225,2764,16228,51,15556706,126285
2020-10-07,Oct,Colorado,880,74191,654,1983,15,1459332,15070
2020-10-07,Oct,Florida,795,722707,2582,15084,139,5459711,26133
2020-10-07,Oct,Georgia,2047,326142,1492,7259,30,3058187,13395
2020-10-07,Oct,Illinois,1191,310380,2630,9127,42,6036028,58820
2020-10-07,Oct,Maryland,226,128664,460,3973,6,2773280,20734
2020-10-07,Oct,Massachuttces,379,136492,535,9557,19,4478131,61703
2020-10-07,Oct,Michigan,559,145092,1214,7169,8,3879635,34673
2020-10-07,Oct,Minniesota,454,106651,911,2154,14,2195882,12912
2020-10-07,Oct,Nevada,365,83347,431,1636,7,720509,1777
2020-10-07,Oct,New Jersey,491,209850,508,16152,5,3781810,23123
2020-10-07,Oct,New York,848,468268,1360,25545,9,11501629,108246
2020-10-07,Oct,North Carolina,538,222969,1711,3693,23,3235273,18587
2020-10-07,Oct,Pennsylvania,379,166552,1309,8272,28,2134094,16859
2020-10-07,Oct,Texas,2207,777556,4121,16230,119,6664440,28192
2020-10-07,Oct,Utah,432,80446,1007,496,8,881440,5839
2020-10-07,Oct,Washington,702,90663,387,2165,7,1961067,9660
2020-10-08,Oct,Arizona,549,223401,863,5743,10,1531095,12401
2020-10-08,Oct,California,1917,834800,3575,16361,133,15623623,66917
2020-10-08,Oct,Colorado,995,74922,731,1990,7,1477301,17969
2020-10-08,Oct,Florida,1136,726013,3306,15254,170,5489758,30047
2020-10-08,Oct,Georgia,2326,327407,1265,7294,35,3083121,24934
2020-10-08,Oct,Illinois,1741,313439,3059,9159,32,6108519,72491
2020-10-08,Oct,Maryland,269,129425,761,3979,6,2802303,29023
2020-10-08,Oct,Massachuttces,524,136936,444,9565,8,4541516,63385
2020-10-08,Oct,Michigan,757,146493,1401,7193,24,3921840,42205
2020-10-08,Oct,Minniesota,518,107922,1271,2160,6,2224194,28312
2020-10-08,Oct,Nevada,518,83827,480,1649,13,724198,3689
2020-10-08,Oct,New Jersey,628,211148,1298,16160,8,3842667,60857
2020-10-08,Oct,New York,1028,470104,1836,25555,10,11647440,145811
2020-10-08,Oct,North Carolina,650,225397,2428,3722,29,3268955,33682
2020-10-08,Oct,Pennsylvania,368,167928,1376,8299,27,2153031,18937
2020-10-08,Oct,Texas,2370,781794,4238,16334,104,6703106,38666
2020-10-08,Oct,Utah,480,81947,1501,501,5,892022,10582
2020-10-08,Oct,Washington,710,91208,545,2177,12,1987477,26410
2020-10-09,Oct,Arizona,549,224084,683,5746,3,1543445,12350
2020-10-09,Oct,California,2031,838606,3806,16428,67,15736497,112874
2020-10-09,Oct,Colorado,998,75785,863,1997,7,1496198,18897
2020-10-09,Oct,Florida,1157,728921,2908,15372,118,5518162,28404
2020-10-09,Oct,Georgia,2430,329032,1625,7348,54,3112629,29508
2020-10-09,Oct,Illinois,2002,316556,3117,9191,32,6180417,71898
2020-10-09,Oct,Maryland,267,130159,734,3990,11,2829423,27120
2020-10-09,Oct,Massachuttces,547,137701,765,9577,12,4601434,59918
2020-10-09,Oct,Michigan,715,147816,1323,7200,7,3965016,43176
2020-10-09,Oct,Minniesota,516,109312,1390,2174,14,2256165,31971
2020-10-09,Oct,Nevada,529,84593,766,1657,8,730234,6036
2020-10-09,Oct,New Jersey,628,212013,865,16164,4,3878988,36321
2020-10-09,Oct,New York,1012,471696,1592,25561,6,11786740,139300
2020-10-09,Oct,North Carolina,655,227431,2034,3747,25,3311285,42330
2020-10-09,Oct,Pennsylvania,413,169308,1380,8308,9,2169073,16042
2020-10-09,Oct,Texas,2423,785830,4036,16432,98,6746030,42924
2020-10-09,Oct,Utah,478,83290,1343,505,4,901048,9026
2020-10-09,Oct,Washington,748,91918,710,2183,6,2016471,28994
2020-10-10,Oct,Arizona,486,224978,894,5759,13,1556015,12570
2020-10-10,Oct,California,1832,842776,4170,16500,72,15878445,141948
2020-10-10,Oct,Colorado,870,76619,834,1998,1,1518454,22256
2020-10-10,Oct,Florida,1079,728921,0,15372,0,5518162,0
2020-10-10,Oct,Georgia,2145,330269,1237,7393,45,3132559,19930
2020-10-10,Oct,Illinois,1538,319461,2905,9221,30,6246673,66256
2020-10-10,Oct,Maryland,231,130795,636,3995,5,2863083,33660
2020-10-10,Oct,Massachuttces,436,138340,639,9587,10,4670758,69324
2020-10-10,Oct,Michigan,705,149464,1648,7219,19,4010309,45293
2020-10-10,Oct,Minniesota,467,110828,1516,2184,10,2288662,32497
2020-10-10,Oct,Nevada,404,85399,806,1659,2,734943,4709
2020-10-10,Oct,New Jersey,529,212877,864,16171,7,3914021,35033
2020-10-10,Oct,New York,917,473143,1447,25569,8,11921319,134579
2020-10-10,Oct,North Carolina,625,229752,2321,3765,18,3350815,39530
2020-10-10,Oct,Pennsylvania,194,171050,1742,8344,36,2190490,21417
2020-10-10,Oct,Texas,2207,790060,4230,16526,94,6830631,84601
2020-10-10,Oct,Utah,433,84644,1354,510,5,912894,11846
2020-10-10,Oct,Washington,678,92560,642,2190,7,2037946,21475
2020-10-11,Oct,Arizona,529,225575,597,5759,0,1566165,10150
2020-10-11,Oct,California,2074,846579,3803,16564,64,16047004,168559
2020-10-11,Oct,Colorado,938,77642,1023,1998,0,1541162,22708
2020-10-11,Oct,Florida,1142,734491,5570,15552,180,5550531,32369
2020-10-11,Oct,Georgia,2409,331409,1140,7416,23,3151039,18480
2020-10-11,Oct,Illinois,2033,322188,2727,9230,9,6310720,64047
2020-10-11,Oct,Maryland,253,131357,562,3999,4,2892265,29182
2020-10-11,Oct,Massachuttces,476,138903,563,9604,17,4748004,77246
2020-10-11,Oct,Michigan,671,149464,0,7219,0,4010309,0
2020-10-11,Oct,Minniesota,506,112268,1440,2194,10,2318810,30148
